,gender,age,education,activity_work,educational_level,voted,voted_party,close_party,which_p_close,how_close,placement_l_r,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun
16968,Female,33.0,9.0,1.0,mid_educated,1.0,8.0,1,8.0,2,1.0,7.0,9.0,9.0,8.0,8.0,8.0,8.0
16969,Male,83.0,16.0,6.0,highly_educated,1.0,,2,66.0,6,4.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0
16970,Female,29.0,14.0,8.0,highly_educated,2.0,,2,66.0,6,3.0,6.0,8.0,9.0,4.0,6.0,7.0,7.0
16971,Female,74.0,3.0,6.0,lower_educated,1.0,4.0,1,4.0,2,,6.0,7.0,7.0,6.0,6.0,,
16972,Male,66.0,14.0,1.0,highly_educated,1.0,10.0,1,10.0,2,0.0,6.0,7.0,7.0,6.0,5.0,4.0,4.0
16973,Female,52.0,13.0,1.0,highly_educated,1.0,6.0,1,2.0,1,2.0,7.0,7.0,8.0,6.0,7.0,2.0,7.0
16974,Female,46.0,12.0,1.0,highly_educated,1.0,1.0,1,1.0,2,7.0,6.0,7.0,7.0,6.0,7.0,5.0,6.0
16975,Male,22.0,9.0,2.0,mid_educated,1.0,9.0,1,9.0,2,7.0,3.0,6.0,8.0,2.0,3.0,3.0,5.0
16976,Male,51.0,10.0,1.0,mid_educated,1.0,7.0,1,7.0,2,,3.0,5.0,6.0,3.0,3.0,1.0,1.0
16977,Male,20.0,4.0,4.0,lower_educated,3.0,,2,66.0,6,5.0,3.0,5.0,3.0,5.0,5.0,5.0,6.0
16978,Male,85.0,14.0,6.0,highly_educated,1.0,,1,77.0,6,8.0,7.0,5.0,5.0,6.0,5.0,4.0,5.0
16979,Female,34.0,10.0,1.0,mid_educated,1.0,4.0,2,66.0,6,5.0,6.0,4.0,6.0,3.0,4.0,6.0,7.0
16980,Male,64.0,10.0,1.0,mid_educated,1.0,17.0,1,17.0,2,7.0,2.0,6.0,6.0,1.0,1.0,1.0,4.0
16981,Female,26.0,17.0,3.0,highly_educated,1.0,8.0,2,66.0,6,3.0,7.0,9.0,8.0,5.0,5.0,7.0,7.0
16982,Male,64.0,3.0,5.0,lower_educated,2.0,,2,66.0,6,5.0,3.0,5.0,4.0,1.0,4.0,4.0,4.0
16983,Female,46.0,16.0,1.0,highly_educated,1.0,6.0,2,66.0,6,0.0,3.0,6.0,7.0,5.0,5.0,5.0,7.0
16984,Male,63.0,10.0,1.0,mid_educated,1.0,8.0,2,66.0,6,5.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0
16985,Female,81.0,4.0,6.0,lower_educated,1.0,5.0,1,5.0,2,5.0,4.0,7.0,9.0,7.0,7.0,7.0,7.0
16986,Female,25.0,12.0,2.0,highly_educated,1.0,6.0,2,66.0,6,4.0,4.0,3.0,6.0,3.0,3.0,5.0,5.0
16987,Male,63.0,14.0,1.0,highly_educated,1.0,1.0,1,17.0,2,5.0,4.0,8.0,10.0,3.0,3.0,3.0,5.0
16988,Male,82.0,5.0,6.0,lower_educated,1.0,6.0,1,6.0,3,7.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0
16989,Female,53.0,10.0,1.0,mid_educated,2.0,,1,18.0,2,7.0,5.0,8.0,8.0,4.0,5.0,,8.0
16990,Male,45.0,17.0,1.0,highly_educated,1.0,6.0,2,66.0,6,7.0,7.0,8.0,7.0,6.0,5.0,4.0,4.0
16991,Female,31.0,10.0,1.0,mid_educated,1.0,2.0,1,17.0,2,6.0,5.0,6.0,8.0,6.0,6.0,5.0,5.0
16992,Female,76.0,17.0,6.0,highly_educated,1.0,,1,77.0,6,,4.0,6.0,7.0,5.0,5.0,4.0,4.0
16993,Female,62.0,5.0,8.0,lower_educated,1.0,5.0,1,5.0,2,5.0,6.0,7.0,7.0,6.0,6.0,5.0,
16994,Male,20.0,2.0,1.0,lower_educated,1.0,,2,66.0,6,7.0,3.0,7.0,3.0,2.0,2.0,2.0,2.0
16995,Male,72.0,10.0,6.0,mid_educated,1.0,1.0,1,5.0,2,6.0,6.0,7.0,8.0,6.0,6.0,6.0,
16996,Female,48.0,14.0,1.0,highly_educated,1.0,1.0,2,66.0,6,8.0,8.0,7.0,6.0,5.0,5.0,7.0,6.0
16997,Female,72.0,17.0,6.0,highly_educated,1.0,1.0,1,1.0,1,8.0,2.0,5.0,8.0,2.0,2.0,1.0,7.0
16998,Female,79.0,3.0,6.0,lower_educated,2.0,,2,66.0,6,5.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0
16999,Female,33.0,16.0,8.0,highly_educated,1.0,8.0,1,8.0,2,2.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0
17000,Female,57.0,3.0,,lower_educated,1.0,3.0,1,3.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17001,Female,43.0,,8.0,,2.0,,2,66.0,6,,7.0,8.0,8.0,6.0,5.0,5.0,5.0
17002,Male,52.0,10.0,1.0,mid_educated,1.0,18.0,1,17.0,3,5.0,3.0,4.0,7.0,5.0,5.0,5.0,5.0
17003,Male,67.0,16.0,1.0,highly_educated,1.0,1.0,1,1.0,2,4.0,6.0,8.0,8.0,6.0,5.0,8.0,8.0
17004,Female,58.0,2.0,9.0,lower_educated,2.0,,2,66.0,6,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0
17005,Male,32.0,9.0,1.0,mid_educated,1.0,17.0,1,17.0,2,8.0,5.0,7.0,7.0,6.0,6.0,5.0,5.0
17006,Male,27.0,3.0,1.0,lower_educated,1.0,2.0,2,66.0,6,7.0,4.0,5.0,6.0,3.0,2.0,3.0,3.0
17007,Male,64.0,9.0,6.0,mid_educated,1.0,16.0,1,16.0,2,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0
17008,Male,68.0,3.0,6.0,lower_educated,1.0,17.0,2,66.0,6,6.0,4.0,2.0,5.0,3.0,3.0,2.0,4.0
17009,Male,62.0,4.0,1.0,lower_educated,1.0,6.0,1,1.0,2,5.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0
17010,Female,16.0,2.0,2.0,lower_educated,3.0,,2,66.0,6,,8.0,,9.0,,,,
17011,Female,82.0,13.0,6.0,highly_educated,1.0,1.0,1,1.0,3,6.0,4.0,3.0,9.0,2.0,2.0,1.0,6.0
17012,Female,28.0,16.0,1.0,highly_educated,1.0,,2,66.0,6,4.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0
17013,Female,36.0,17.0,1.0,highly_educated,1.0,1.0,1,1.0,3,6.0,6.0,9.0,9.0,6.0,6.0,7.0,8.0
17014,Male,54.0,10.0,1.0,mid_educated,1.0,16.0,1,16.0,2,6.0,7.0,7.0,8.0,5.0,4.0,2.0,8.0
17015,Female,43.0,17.0,1.0,highly_educated,1.0,6.0,1,6.0,2,4.0,7.0,8.0,8.0,5.0,6.0,7.0,7.0
17016,Male,21.0,9.0,2.0,mid_educated,2.0,,2,66.0,6,4.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0
17017,Female,20.0,7.0,2.0,mid_educated,3.0,,1,15.0,1,1.0,8.0,9.0,6.0,6.0,7.0,6.0,7.0
17018,Female,22.0,12.0,2.0,highly_educated,1.0,8.0,1,8.0,2,2.0,6.0,8.0,7.0,5.0,6.0,8.0,7.0
17019,Female,29.0,17.0,1.0,highly_educated,1.0,10.0,2,66.0,6,4.0,6.0,8.0,9.0,6.0,5.0,7.0,7.0
17020,Male,70.0,17.0,8.0,highly_educated,1.0,2.0,1,6.0,2,3.0,6.0,7.0,3.0,2.0,0.0,4.0,1.0
17021,Male,31.0,12.0,1.0,highly_educated,2.0,,1,8.0,2,1.0,7.0,8.0,7.0,6.0,6.0,7.0,8.0
17022,Male,71.0,16.0,6.0,highly_educated,1.0,1.0,1,1.0,1,8.0,6.0,8.0,8.0,6.0,6.0,7.0,8.0
17023,Female,17.0,1.0,2.0,lower_educated,3.0,,1,10.0,2,3.0,4.0,5.0,7.0,6.0,5.0,5.0,7.0
17024,Male,43.0,17.0,1.0,highly_educated,2.0,,2,66.0,6,5.0,5.0,6.0,6.0,5.0,5.0,5.0,7.0
17025,Male,68.0,10.0,6.0,mid_educated,1.0,4.0,1,4.0,2,4.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0
17026,Female,34.0,10.0,1.0,mid_educated,1.0,10.0,1,10.0,2,1.0,6.0,8.0,6.0,6.0,6.0,,5.0
17027,Male,51.0,10.0,1.0,mid_educated,1.0,3.0,1,17.0,2,8.0,1.0,3.0,6.0,3.0,3.0,1.0,7.0
17028,Male,66.0,17.0,6.0,highly_educated,1.0,1.0,1,5.0,2,7.0,4.0,8.0,9.0,5.0,7.0,8.0,3.0
17029,Female,70.0,3.0,6.0,lower_educated,1.0,17.0,2,66.0,6,6.0,6.0,6.0,8.0,5.0,3.0,3.0,4.0
17030,Male,71.0,17.0,6.0,highly_educated,1.0,8.0,1,8.0,3,2.0,7.0,8.0,8.0,3.0,3.0,6.0,6.0
17031,Male,15.0,2.0,2.0,lower_educated,3.0,,2,66.0,6,6.0,7.0,8.0,8.0,6.0,7.0,8.0,8.0
17032,Female,48.0,15.0,1.0,highly_educated,1.0,2.0,2,66.0,6,2.0,6.0,9.0,10.0,7.0,7.0,6.0,7.0
17033,Female,37.0,2.0,8.0,lower_educated,1.0,7.0,1,7.0,2,1.0,6.0,7.0,6.0,7.0,7.0,6.0,5.0
17034,Female,79.0,3.0,6.0,lower_educated,1.0,1.0,1,1.0,3,6.0,5.0,7.0,6.0,5.0,6.0,6.0,7.0
17035,Male,19.0,6.0,1.0,mid_educated,3.0,,1,17.0,2,4.0,5.0,6.0,8.0,5.0,6.0,7.0,8.0
17036,Female,40.0,14.0,1.0,highly_educated,1.0,6.0,2,66.0,6,2.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0
17037,Female,28.0,9.0,1.0,mid_educated,1.0,13.0,1,13.0,2,7.0,3.0,7.0,9.0,4.0,4.0,4.0,
17038,Male,18.0,6.0,2.0,mid_educated,3.0,,2,66.0,6,6.0,5.0,7.0,7.0,3.0,3.0,2.0,1.0
17039,Female,80.0,3.0,8.0,lower_educated,2.0,,2,66.0,6,4.0,6.0,7.0,7.0,6.0,6.0,5.0,7.0
17040,Male,51.0,10.0,1.0,mid_educated,1.0,8.0,1,8.0,2,3.0,7.0,9.0,7.0,7.0,4.0,7.0,8.0
17041,Female,78.0,4.0,6.0,lower_educated,1.0,1.0,1,1.0,2,8.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0
17042,Male,52.0,2.0,5.0,lower_educated,1.0,13.0,1,13.0,3,5.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0
17043,Male,51.0,17.0,1.0,highly_educated,1.0,10.0,2,66.0,6,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0
17044,Female,35.0,17.0,1.0,highly_educated,1.0,6.0,1,10.0,3,5.0,7.0,8.0,5.0,5.0,6.0,7.0,7.0
17045,Male,59.0,17.0,1.0,highly_educated,1.0,6.0,1,6.0,3,3.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0
17046,Female,70.0,14.0,6.0,highly_educated,1.0,6.0,1,18.0,2,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0
17047,Male,50.0,10.0,1.0,mid_educated,1.0,17.0,1,17.0,3,4.0,5.0,6.0,7.0,5.0,5.0,5.0,6.0
17048,Male,44.0,14.0,1.0,highly_educated,1.0,9.0,2,66.0,6,7.0,7.0,7.0,8.0,6.0,6.0,5.0,7.0
17049,Female,19.0,4.0,1.0,lower_educated,3.0,,2,66.0,6,6.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0
17050,Male,59.0,13.0,1.0,highly_educated,1.0,13.0,1,17.0,1,10.0,0.0,3.0,6.0,0.0,4.0,0.0,0.0
17051,Female,61.0,11.0,5.0,mid_educated,2.0,,1,6.0,2,5.0,6.0,5.0,7.0,5.0,5.0,5.0,5.0
17052,Male,41.0,9.0,1.0,mid_educated,1.0,10.0,1,10.0,2,4.0,5.0,8.0,7.0,0.0,4.0,4.0,7.0
17053,Male,61.0,14.0,1.0,highly_educated,1.0,7.0,1,7.0,2,5.0,9.0,9.0,9.0,8.0,7.0,7.0,7.0
17054,Female,34.0,13.0,1.0,highly_educated,1.0,,2,66.0,6,5.0,5.0,6.0,9.0,4.0,5.0,5.0,6.0
17055,Female,65.0,17.0,1.0,highly_educated,1.0,6.0,1,6.0,4,4.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0
17056,Male,69.0,9.0,6.0,mid_educated,1.0,10.0,1,10.0,2,3.0,5.0,8.0,,4.0,6.0,6.0,7.0
17057,Male,68.0,3.0,6.0,lower_educated,1.0,3.0,1,3.0,2,2.0,0.0,3.0,7.0,1.0,1.0,0.0,1.0
17058,Female,72.0,14.0,6.0,highly_educated,2.0,,1,17.0,2,7.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0
17059,Male,43.0,3.0,1.0,lower_educated,2.0,,2,66.0,6,4.0,7.0,8.0,8.0,5.0,7.0,7.0,7.0
17060,Male,68.0,8.0,1.0,mid_educated,1.0,3.0,2,66.0,6,6.0,2.0,3.0,3.0,1.0,3.0,5.0,6.0
17061,Female,33.0,17.0,1.0,highly_educated,1.0,6.0,1,6.0,2,5.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0
17062,Female,36.0,14.0,1.0,highly_educated,3.0,,1,8.0,2,3.0,7.0,7.0,8.0,6.0,6.0,8.0,7.0
17063,Male,20.0,9.0,1.0,mid_educated,2.0,,2,66.0,6,,7.0,4.0,8.0,5.0,5.0,8.0,9.0
17064,Male,51.0,14.0,1.0,highly_educated,1.0,7.0,1,7.0,2,4.0,6.0,8.0,8.0,5.0,6.0,6.0,7.0
17065,Male,61.0,3.0,1.0,lower_educated,1.0,4.0,2,66.0,6,3.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0
17066,Female,31.0,16.0,8.0,highly_educated,1.0,8.0,2,66.0,6,4.0,5.0,6.0,6.0,3.0,3.0,,
17067,Female,57.0,2.0,1.0,lower_educated,2.0,,1,3.0,2,7.0,0.0,2.0,5.0,4.0,0.0,2.0,6.0
17068,Male,67.0,4.0,6.0,lower_educated,1.0,1.0,1,1.0,2,9.0,7.0,5.0,6.0,6.0,6.0,5.0,8.0
17069,Male,46.0,14.0,1.0,highly_educated,1.0,1.0,1,1.0,2,5.0,4.0,6.0,8.0,4.0,4.0,7.0,8.0
17070,Male,45.0,9.0,5.0,mid_educated,1.0,4.0,2,66.0,6,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
17071,Female,49.0,3.0,1.0,lower_educated,1.0,5.0,2,66.0,6,7.0,8.0,7.0,8.0,6.0,6.0,7.0,8.0
17072,Male,53.0,12.0,1.0,highly_educated,1.0,11.0,2,66.0,6,3.0,8.0,9.0,9.0,5.0,5.0,4.0,8.0
17073,Female,69.0,3.0,8.0,lower_educated,1.0,2.0,1,2.0,3,5.0,4.0,,6.0,4.0,4.0,5.0,4.0
17074,Female,31.0,11.0,8.0,mid_educated,1.0,12.0,1,12.0,3,2.0,5.0,7.0,9.0,5.0,5.0,5.0,5.0
17075,Female,49.0,13.0,1.0,highly_educated,1.0,6.0,2,66.0,6,4.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0
17076,Female,73.0,4.0,6.0,lower_educated,1.0,6.0,1,17.0,2,5.0,5.0,5.0,7.0,5.0,5.0,,
17077,Male,63.0,17.0,1.0,highly_educated,1.0,15.0,1,2.0,2,2.0,8.0,9.0,9.0,5.0,5.0,7.0,6.0
17078,Male,70.0,18.0,9.0,highly_educated,1.0,8.0,2,66.0,6,2.0,6.0,8.0,9.0,6.0,6.0,6.0,7.0
17079,Female,32.0,17.0,1.0,highly_educated,1.0,10.0,1,10.0,3,5.0,6.0,9.0,9.0,5.0,5.0,2.0,5.0
17080,Male,58.0,16.0,1.0,highly_educated,1.0,6.0,2,66.0,6,3.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0
17081,Female,62.0,4.0,5.0,lower_educated,2.0,,2,66.0,6,5.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0
17082,Female,37.0,14.0,1.0,highly_educated,1.0,7.0,1,7.0,2,5.0,8.0,8.0,7.0,5.0,5.0,7.0,8.0
17083,Male,76.0,13.0,6.0,highly_educated,1.0,4.0,2,66.0,6,5.0,5.0,8.0,7.0,5.0,4.0,6.0,7.0
17084,Male,83.0,9.0,8.0,mid_educated,1.0,6.0,2,66.0,6,6.0,8.0,10.0,9.0,8.0,8.0,7.0,7.0
17085,Female,70.0,17.0,6.0,highly_educated,3.0,,2,66.0,6,6.0,5.0,5.0,7.0,3.0,5.0,5.0,6.0
17086,Male,39.0,6.0,1.0,mid_educated,1.0,8.0,2,66.0,6,5.0,6.0,7.0,8.0,4.0,5.0,7.0,7.0
17087,Female,66.0,14.0,6.0,highly_educated,1.0,5.0,1,5.0,2,7.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0
17088,Male,50.0,3.0,1.0,lower_educated,1.0,3.0,1,13.0,2,10.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
17089,Male,26.0,9.0,1.0,mid_educated,2.0,,2,66.0,6,5.0,6.0,5.0,4.0,4.0,3.0,5.0,5.0
17090,Male,59.0,9.0,1.0,mid_educated,1.0,6.0,2,66.0,6,6.0,7.0,9.0,8.0,6.0,7.0,7.0,8.0
17091,Female,56.0,3.0,8.0,lower_educated,1.0,,2,66.0,6,,5.0,6.0,5.0,5.0,5.0,,
17092,Male,57.0,10.0,1.0,mid_educated,1.0,15.0,1,15.0,2,2.0,8.0,9.0,10.0,8.0,7.0,8.0,8.0
17093,Male,42.0,16.0,1.0,highly_educated,2.0,,2,66.0,6,3.0,8.0,10.0,9.0,7.0,7.0,7.0,7.0
17094,Male,78.0,3.0,8.0,lower_educated,1.0,5.0,1,5.0,2,7.0,7.0,6.0,8.0,8.0,6.0,8.0,6.0
17095,Male,50.0,10.0,1.0,mid_educated,1.0,1.0,2,66.0,6,6.0,6.0,2.0,8.0,0.0,0.0,4.0,4.0
17096,Male,25.0,10.0,1.0,mid_educated,1.0,,1,17.0,2,4.0,4.0,4.0,6.0,7.0,7.0,9.0,10.0
17097,Male,44.0,14.0,1.0,highly_educated,1.0,9.0,1,9.0,2,5.0,6.0,7.0,8.0,6.0,4.0,3.0,6.0
17098,Female,43.0,8.0,1.0,mid_educated,1.0,6.0,1,17.0,2,6.0,4.0,8.0,9.0,4.0,3.0,4.0,5.0
17099,Male,51.0,14.0,1.0,highly_educated,1.0,,1,77.0,6,,8.0,10.0,9.0,7.0,8.0,7.0,7.0
17100,Female,61.0,4.0,8.0,lower_educated,1.0,6.0,1,10.0,2,3.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0
17101,Male,88.0,2.0,6.0,lower_educated,1.0,,1,77.0,6,7.0,8.0,7.0,8.0,7.0,5.0,4.0,2.0
17102,Female,21.0,7.0,2.0,mid_educated,1.0,6.0,2,66.0,6,4.0,4.0,7.0,8.0,5.0,5.0,6.0,8.0
17103,Female,68.0,5.0,6.0,lower_educated,1.0,5.0,1,5.0,2,5.0,6.0,6.0,8.0,5.0,6.0,6.0,7.0
17104,Female,41.0,16.0,1.0,highly_educated,1.0,,2,66.0,6,8.0,3.0,5.0,7.0,2.0,2.0,2.0,2.0
17105,Male,32.0,10.0,1.0,mid_educated,1.0,1.0,2,66.0,6,9.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0
17106,Male,42.0,14.0,1.0,highly_educated,1.0,10.0,1,10.0,2,1.0,2.0,8.0,8.0,1.0,0.0,0.0,7.0
17107,Female,67.0,9.0,9.0,mid_educated,1.0,5.0,1,5.0,2,6.0,3.0,4.0,7.0,2.0,3.0,3.0,3.0
17108,Male,56.0,3.0,1.0,lower_educated,1.0,6.0,2,66.0,6,6.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0
17109,Male,36.0,7.0,1.0,mid_educated,1.0,2.0,1,2.0,2,2.0,8.0,9.0,6.0,5.0,4.0,6.0,4.0
17110,Male,41.0,4.0,1.0,lower_educated,1.0,10.0,2,66.0,6,3.0,7.0,9.0,7.0,3.0,4.0,5.0,8.0
17111,Male,73.0,17.0,8.0,highly_educated,1.0,6.0,1,6.0,1,4.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0
17112,Male,45.0,17.0,1.0,highly_educated,1.0,6.0,1,6.0,2,3.0,7.0,9.0,9.0,7.0,6.0,7.0,7.0
17113,Female,60.0,14.0,1.0,highly_educated,1.0,6.0,2,66.0,6,7.0,5.0,6.0,,6.0,6.0,,
17114,Male,65.0,16.0,9.0,highly_educated,1.0,8.0,1,8.0,2,3.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0
17115,Male,66.0,10.0,6.0,mid_educated,1.0,1.0,1,1.0,1,7.0,8.0,9.0,9.0,8.0,7.0,7.0,9.0
17116,Female,65.0,3.0,5.0,lower_educated,1.0,10.0,2,66.0,6,7.0,0.0,0.0,4.0,0.0,0.0,0.0,
17117,Male,63.0,9.0,5.0,mid_educated,2.0,,1,4.0,2,9.0,3.0,0.0,7.0,0.0,2.0,0.0,4.0
17118,Female,61.0,3.0,5.0,lower_educated,1.0,10.0,1,2.0,3,5.0,7.0,7.0,6.0,5.0,6.0,7.0,4.0
17119,Male,53.0,4.0,1.0,lower_educated,1.0,4.0,1,4.0,3,3.0,5.0,7.0,7.0,5.0,6.0,6.0,7.0
17120,Male,44.0,17.0,1.0,highly_educated,1.0,10.0,1,18.0,3,5.0,7.0,8.0,6.0,3.0,5.0,4.0,7.0
17121,Male,36.0,14.0,1.0,highly_educated,3.0,,2,66.0,6,2.0,8.0,9.0,8.0,4.0,3.0,8.0,3.0
17122,Female,52.0,9.0,1.0,mid_educated,2.0,,2,66.0,6,,7.0,8.0,8.0,8.0,8.0,7.0,7.0
17123,Female,52.0,13.0,1.0,highly_educated,1.0,,2,66.0,6,3.0,2.0,8.0,8.0,3.0,3.0,4.0,3.0
17124,Female,36.0,14.0,1.0,highly_educated,1.0,8.0,2,66.0,6,4.0,8.0,8.0,10.0,6.0,6.0,8.0,9.0
17125,Female,47.0,5.0,1.0,lower_educated,2.0,,2,66.0,6,6.0,5.0,5.0,7.0,5.0,5.0,5.0,7.0
17126,Male,82.0,3.0,6.0,lower_educated,1.0,1.0,2,66.0,6,6.0,5.0,,,,,,
17127,Male,42.0,16.0,1.0,highly_educated,1.0,1.0,2,66.0,6,7.0,7.0,8.0,8.0,6.0,6.0,5.0,8.0
17128,Female,84.0,2.0,6.0,lower_educated,1.0,7.0,1,5.0,2,10.0,7.0,7.0,7.0,8.0,7.0,7.0,
17129,Male,47.0,16.0,1.0,highly_educated,1.0,1.0,1,1.0,2,8.0,6.0,7.0,7.0,6.0,6.0,4.0,7.0
17130,Male,26.0,14.0,3.0,highly_educated,2.0,,2,66.0,6,5.0,6.0,8.0,3.0,5.0,6.0,7.0,7.0
17131,Male,86.0,7.0,6.0,mid_educated,1.0,1.0,1,17.0,2,8.0,4.0,6.0,6.0,3.0,5.0,5.0,5.0
17132,Female,41.0,17.0,8.0,highly_educated,1.0,1.0,1,1.0,2,6.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0
17133,Female,65.0,16.0,1.0,highly_educated,1.0,,2,66.0,6,2.0,4.0,6.0,5.0,4.0,4.0,3.0,5.0
17134,Male,52.0,14.0,1.0,highly_educated,1.0,17.0,1,1.0,3,7.0,4.0,5.0,5.0,4.0,3.0,4.0,6.0
17135,Female,36.0,9.0,8.0,mid_educated,1.0,10.0,1,10.0,2,5.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0
17136,Female,19.0,6.0,2.0,mid_educated,3.0,,1,17.0,3,6.0,5.0,7.0,7.0,4.0,5.0,6.0,7.0
17137,Female,70.0,14.0,6.0,highly_educated,2.0,,2,66.0,6,5.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
17138,Male,87.0,17.0,6.0,highly_educated,1.0,5.0,2,66.0,6,3.0,7.0,8.0,9.0,7.0,5.0,8.0,6.0
17139,Male,51.0,16.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0
17140,Male,38.0,17.0,1.0,highly_educated,2.0,,2,66.0,6,5.0,8.0,10.0,10.0,8.0,5.0,10.0,6.0
17141,Female,59.0,12.0,8.0,highly_educated,1.0,1.0,2,66.0,6,7.0,3.0,6.0,7.0,4.0,4.0,4.0,7.0
17142,Male,68.0,16.0,6.0,highly_educated,1.0,8.0,1,8.0,2,3.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0
17143,Male,46.0,10.0,1.0,mid_educated,1.0,10.0,1,10.0,2,2.0,7.0,8.0,8.0,5.0,5.0,7.0,8.0
17144,Male,17.0,2.0,1.0,lower_educated,3.0,,2,66.0,6,6.0,6.0,9.0,9.0,3.0,4.0,4.0,7.0
17145,Female,77.0,3.0,6.0,lower_educated,1.0,4.0,2,66.0,6,3.0,5.0,7.0,7.0,3.0,3.0,3.0,3.0
17146,Female,43.0,14.0,1.0,highly_educated,1.0,2.0,1,7.0,2,7.0,6.0,8.0,6.0,7.0,7.0,8.0,
17147,Female,52.0,13.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,4.0,7.0,8.0,2.0,3.0,5.0,4.0
17148,Male,23.0,10.0,1.0,mid_educated,1.0,6.0,1,6.0,2,5.0,7.0,6.0,5.0,7.0,6.0,7.0,8.0
17149,Female,54.0,14.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,6.0,8.0,8.0,6.0,6.0,6.0,5.0
17150,Male,24.0,9.0,1.0,mid_educated,1.0,16.0,1,17.0,2,3.0,4.0,8.0,10.0,5.0,5.0,6.0,7.0
17151,Female,57.0,16.0,1.0,highly_educated,1.0,7.0,1,7.0,2,6.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0
17152,Male,35.0,14.0,1.0,highly_educated,2.0,,2,66.0,6,7.0,1.0,6.0,6.0,0.0,4.0,3.0,6.0
17153,Female,57.0,4.0,8.0,lower_educated,1.0,10.0,1,10.0,1,2.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0
17154,Female,72.0,17.0,,highly_educated,1.0,6.0,1,8.0,2,2.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0
17155,Female,35.0,9.0,1.0,mid_educated,1.0,5.0,1,5.0,2,6.0,8.0,8.0,9.0,7.0,7.0,7.0,6.0
17156,Male,72.0,8.0,1.0,mid_educated,1.0,11.0,2,66.0,6,5.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0
17157,Female,29.0,17.0,1.0,highly_educated,1.0,6.0,2,66.0,6,4.0,7.0,9.0,8.0,4.0,5.0,6.0,8.0
17158,Male,37.0,10.0,1.0,mid_educated,1.0,1.0,1,1.0,2,8.0,4.0,6.0,8.0,7.0,7.0,4.0,6.0
17159,Male,58.0,17.0,1.0,highly_educated,1.0,1.0,1,1.0,2,7.0,7.0,7.0,7.0,5.0,6.0,7.0,7.0
17160,Male,68.0,4.0,6.0,lower_educated,1.0,2.0,2,66.0,6,4.0,5.0,4.0,7.0,6.0,5.0,7.0,7.0
17161,Male,16.0,2.0,1.0,lower_educated,3.0,,2,66.0,6,4.0,8.0,9.0,9.0,7.0,7.0,8.0,8.0
17162,Male,54.0,10.0,1.0,mid_educated,1.0,7.0,2,66.0,6,5.0,6.0,6.0,6.0,7.0,7.0,,7.0
17163,Female,15.0,2.0,2.0,lower_educated,3.0,,2,66.0,6,4.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0
17164,Male,64.0,17.0,1.0,highly_educated,1.0,6.0,2,66.0,6,4.0,6.0,8.0,7.0,6.0,6.0,6.0,5.0
